Date,sentiment,PriceDiff,PriceDiff_1,PriceDiff_2,PriceDiff_3,PriceDiff_4,PriceDiff_5,PriceDiff_6,PriceDiff_7,PriceDiff predicted GBM,PriceDiff predicted MLP
2016-02-26,0.3333333333333333,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,-0.4273586273193359,0.05673008131792907,0.027283150018875824
2016-02-29,0.3333333333333333,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.1929950714111328,-0.0505447387695312,0.05673008131792907,0.027283150018875824
2016-03-01,0.3333333333333333,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.1929950714111328,0.05673008131792907,0.027283150018875824
2016-03-02,1.0,0.1723194122314453,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.3239612579345703,-0.5031757354736328,0.00047465110022254346,0.06710804154628969
2016-03-03,1.0,0.3469448089599609,0.1723194122314453,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.3239612579345703,0.00047465110022254346,0.06710804154628969
2016-03-04,0.0,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.1516437530517578,0.05880369651402893,0.00782232337425326
2016-03-07,1.0,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.034463882446289,0.00047465110022254346,0.06710804154628969
2016-03-08,0.3333333333333333,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.050546646118164,0.8822879791259766,-0.0505504608154296,0.05673008131792907,0.027283150018875824
2016-03-09,1.0,0.0114860534667968,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.050546646118164,0.8822879791259766,0.00047465110022254346,0.06710804154628969
2016-03-10,0.3333333333333333,0.2504444122314453,0.0114860534667968,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.050546646118164,0.05673008131792907,0.027283150018875824
2016-03-11,1.0,0.059732437133789,0.2504444122314453,0.0114860534667968,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.1723194122314453,0.00047465110022254346,0.06710804154628969
2016-03-14,0.5,0.4733161926269531,0.059732437133789,0.2504444122314453,0.0114860534667968,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.3469448089599609,0.03883428874658382,0.03712993734296133
2016-03-15,1.0,0.3193607330322265,0.4733161926269531,0.059732437133789,0.2504444122314453,0.0114860534667968,0.0206794738769531,-0.1929969787597656,-0.261932373046875,0.00047465110022254346,0.06710804154628969
2016-03-16,1.0,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.059732437133789,0.2504444122314453,0.0114860534667968,0.0206794738769531,-0.1929969787597656,0.00047465110022254346,0.06710804154628969
2016-03-17,1.0,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.059732437133789,0.2504444122314453,0.0114860534667968,0.0206794738769531,0.00047465110022254346,0.06710804154628969
2016-03-18,0.7777777777777778,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.059732437133789,0.2504444122314453,0.0114860534667968,-0.027832547311345872,0.053784439678143725
2016-03-21,1.0,0.1860980987548828,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.059732437133789,0.2504444122314453,0.00047465110022254346,0.06710804154628969
2016-03-22,0.3333333333333333,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.059732437133789,0.05673008131792907,0.027283150018875824
2016-03-23,1.0,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.4733161926269531,0.00047465110022254346,0.06710804154628969
2016-03-24,0.5,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.3193607330322265,0.03883428874658382,0.03712993734296133
2016-03-28,0.0,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.0275630950927734,-0.0390529632568359,0.05880369651402893,0.00782232337425326
2016-03-29,0.3333333333333333,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.0275630950927734,0.05673008131792907,0.027283150018875824
2016-03-30,0.3333333333333333,-0.1309623718261718,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,-0.0022869110107421,0.05673008131792907,0.027283150018875824
2016-03-31,0.0,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.1860980987548828,0.05880369651402893,0.00782232337425326
2016-04-01,1.0,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,-0.1355552673339843,0.00047465110022254346,0.06710804154628969
2016-04-04,1.0,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.1056938171386718,0.00047465110022254346,0.06710804154628969
2016-04-05,-0.3333333333333333,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.5721035003662109,-0.1102790832519531,-0.049798682915526,-0.011638503270369416
2016-04-06,1.0,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.5721035003662109,0.00047465110022254346,0.06710804154628969
2016-04-07,1.0,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.43194580078125,0.00047465110022254346,0.06710804154628969
2016-04-08,-1.0,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.1309623718261718,0.07526791909107139,-0.050560156559614544
2016-04-11,-0.3333333333333333,0.3262672424316406,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.2297630310058593,-0.049798682915526,-0.011638503270369416
2016-04-12,0.3333333333333333,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.2596302032470703,0.05673008131792907,0.027283150018875824
2016-04-13,1.0,0.0137901306152343,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.3009853363037109,0.00047465110022254346,0.06710804154628969
2016-04-14,0.2,-0.5169620513916016,0.0137901306152343,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.2642269134521484,-0.01952766404748566,0.01949881936102682
2016-04-15,1.0,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.0275611877441406,-0.5560207366943359,0.00047465110022254346,0.06710804154628969
2016-04-18,1.0,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.0275611877441406,0.00047465110022254346,0.06710804154628969
2016-04-19,1.0,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.3676090240478515,0.3262672424316406,0.0827178955078125,0.00047465110022254346,0.06710804154628969
2016-04-20,0.5555555555555556,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.3676090240478515,0.3262672424316406,-0.2748654596533803,0.04046083780999776
2016-04-21,0.75,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.3676090240478515,-0.08151305340644034,0.05211898944462545
2016-04-22,1.0,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.0137901306152343,0.00047465110022254346,0.06710804154628969
2016-04-25,1.0,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,-0.5169620513916016,0.00047465110022254346,0.06710804154628969
2016-04-26,1.0,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.5445346832275391,0.00047465110022254346,0.06710804154628969
2016-04-27,-0.3333333333333333,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,-0.1309680938720703,-0.049798682915526,-0.011638503270369416
2016-04-28,0.3333333333333333,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.0505485534667968,0.05673008131792907,0.027283150018875824
2016-04-29,1.0,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,-0.2665233612060547,0.00047465110022254346,0.06710804154628969
2016-05-02,1.0,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,-0.0666275024414062,0.00047465110022254346,0.06710804154628969
2016-05-03,1.0,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,-0.137857437133789,0.00047465110022254346,0.06710804154628969
2016-05-04,0.3333333333333333,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,-0.1677303314208984,0.05673008131792907,0.027283150018875824
2016-05-05,1.0,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,-1.5003395080566406,0.00047465110022254346,0.06710804154628969
2016-05-06,1.0,0.0161800384521484,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,-0.6869907379150391,0.00047465110022254346,0.06710804154628969
2016-05-09,0.3333333333333333,0.1456356048583984,0.0161800384521484,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,-0.2504386901855469,0.05673008131792907,0.027283150018875824
2016-05-10,0.3333333333333333,-0.2103519439697265,0.1456356048583984,0.0161800384521484,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.0229759216308593,0.05673008131792907,0.027283150018875824
2016-05-11,-0.3333333333333333,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.0161800384521484,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.3538398742675781,-0.049798682915526,-0.011638503270369416
2016-05-12,0.3333333333333333,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.0161800384521484,-0.1202049255371093,-0.087839126586914,-0.2274684906005859,0.05673008131792907,0.027283150018875824
2016-05-13,1.0,0.7767009735107422,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.0161800384521484,-0.1202049255371093,-0.087839126586914,0.00047465110022254346,0.06710804154628969
2016-05-16,1.0,-0.0901603698730468,0.7767009735107422,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.0161800384521484,-0.1202049255371093,0.00047465110022254346,0.06710804154628969
2016-05-17,0.5,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.0161800384521484,0.03883428874658382,0.03712993734296133
2016-05-18,0.5,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,0.1456356048583984,0.03883428874658382,0.03712993734296133
2016-05-19,-0.3333333333333333,0.2357826232910156,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.0416107177734375,-0.5016269683837891,-0.2103519439697265,-0.049798682915526,-0.011638503270369416
2016-05-20,0.3333333333333333,0.2797088623046875,0.2357826232910156,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.0416107177734375,-0.5016269683837891,0.05673008131792907,0.027283150018875824
2016-05-23,0.3333333333333333,0.3397998809814453,0.2797088623046875,0.2357826232910156,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.0416107177734375,0.05673008131792907,0.027283150018875824
2016-05-24,0.0,0.397592544555664,0.3397998809814453,0.2797088623046875,0.2357826232910156,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.7767009735107422,0.05880369651402893,0.00782232337425326
2016-05-25,1.0,0.1826229095458984,0.397592544555664,0.3397998809814453,0.2797088623046875,0.2357826232910156,-0.0832157135009765,0.2473468780517578,-0.0901603698730468,0.00047465110022254346,0.06710804154628969
2016-05-26,0.6,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.3397998809814453,0.2797088623046875,0.2357826232910156,-0.0832157135009765,0.2473468780517578,0.042872394998198546,0.043125558183626955
2016-05-27,-0.3333333333333333,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.3397998809814453,0.2797088623046875,0.2357826232910156,-0.0832157135009765,-0.049798682915526,-0.011638503270369416
2016-05-31,0.3333333333333333,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.3397998809814453,0.2797088623046875,0.2357826232910156,0.05673008131792907,0.027283150018875824
2016-06-01,1.0,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.3397998809814453,0.2797088623046875,0.00047465110022254346,0.06710804154628969
2016-06-02,0.0,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.3397998809814453,0.05880369651402893,0.00782232337425326
2016-06-03,-1.0,0.1641216278076172,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.397592544555664,0.07526791909107139,-0.050560156559614544
2016-06-06,0.3333333333333333,0.0924644470214843,0.1641216278076172,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.1826229095458984,0.05673008131792907,0.027283150018875824
2016-06-07,0.3333333333333333,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.0138721466064453,0.05673008131792907,0.027283150018875824
2016-06-08,-0.3333333333333333,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.1132698059082031,-0.049798682915526,-0.011638503270369416
2016-06-09,-0.3333333333333333,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.046234130859375,-0.171060562133789,-0.3236236572265625,-0.049798682915526,-0.011638503270369416
2016-06-10,0.0,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.046234130859375,-0.171060562133789,0.05880369651402893,0.00782232337425326
2016-06-13,0.3333333333333333,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.046234130859375,0.05673008131792907,0.027283150018875824
2016-06-14,-1.0,-0.073974609375,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.1641216278076172,0.07526791909107139,-0.050560156559614544
2016-06-15,0.5,0.0947761535644531,-0.073974609375,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.0924644470214843,0.03883428874658382,0.03712993734296133
2016-06-16,1.0,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,-0.0208034515380859,0.00047465110022254346,0.06710804154628969
2016-06-17,0.3333333333333333,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.1641254425048828,0.05673008131792907,0.027283150018875824
2016-06-20,1.0,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.0277423858642578,-0.3444271087646484,-0.1895561218261718,0.00047465110022254346,0.06710804154628969
2016-06-21,0.0,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.0277423858642578,-0.3444271087646484,0.05880369651402893,0.00782232337425326
2016-06-22,1.0,0.12713623046875,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.0277423858642578,0.00047465110022254346,0.06710804154628969
2016-06-23,1.0,-0.6241340637207031,0.12713623046875,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,-0.073974609375,0.00047465110022254346,0.06710804154628969
2016-06-24,0.3333333333333333,-0.3143768310546875,-0.6241340637207031,0.12713623046875,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.0947761535644531,0.05673008131792907,0.027283150018875824
2016-06-27,0.3333333333333333,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.12713623046875,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,-0.5131778717041016,0.05673008131792907,0.027283150018875824
2016-06-28,0.0,0.1872367858886718,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.12713623046875,-0.0832233428955078,0.1872501373291015,-0.0531692504882812,0.05880369651402893,0.00782232337425326
2016-06-29,1.0,0.2773914337158203,0.1872367858886718,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.12713623046875,-0.0832233428955078,0.1872501373291015,0.00047465110022254346,0.06710804154628969
2016-06-30,-0.3333333333333333,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.12713623046875,-0.0832233428955078,-0.049798682915526,-0.011638503270369416
2016-07-01,1.0,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.12713623046875,0.00047465110022254346,0.06710804154628969
2016-07-05,-0.5,0.1248283386230468,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.3583030700683594,-0.3143768310546875,-0.6241340637207031,0.07455793481352785,-0.021368916592680698
2016-07-06,0.0,0.0947742462158203,0.1248283386230468,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.3583030700683594,-0.3143768310546875,0.05880369651402893,0.00782232337425326
2016-07-07,1.0,0.1710643768310547,0.0947742462158203,0.1248283386230468,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.3583030700683594,0.00047465110022254346,0.06710804154628969
2016-07-08,0.0,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.1248283386230468,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.1872367858886718,0.05880369651402893,0.00782232337425326
2016-07-11,-1.0,0.1017055511474609,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.1248283386230468,-0.208047866821289,0.0670394897460937,0.2773914337158203,0.07526791909107139,-0.050560156559614544
2016-07-12,-0.3333333333333333,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.1248283386230468,-0.208047866821289,0.0670394897460937,-0.049798682915526,-0.011638503270369416
2016-07-13,-0.3333333333333333,0.443826675415039,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.1248283386230468,-0.208047866821289,-0.049798682915526,-0.011638503270369416
2016-07-14,0.0,-0.0023117065429687,0.443826675415039,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.1248283386230468,0.05880369651402893,0.00782232337425326
2016-07-15,1.0,0.2427215576171875,-0.0023117065429687,0.443826675415039,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.1710643768310547,0.0947742462158203,0.00047465110022254346,0.06710804154628969
2016-07-18,0.5555555555555556,0.009246826171875,0.2427215576171875,-0.0023117065429687,0.443826675415039,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.1710643768310547,-0.2748654596533803,0.04046083780999776
2016-07-19,0.5,0.0207996368408203,0.009246826171875,0.2427215576171875,-0.0023117065429687,0.443826675415039,-0.1271381378173828,0.1017055511474609,0.0693492889404296,0.03883428874658382,0.03712993734296133
