date,news_headline
2020-10-15,today stock idea global cloud computing etf clou play across board weakness software stock following guidance cut fastly fsly wednesday evening fastly share
2020-10-15,well fargo maintains zoom video communication nasdaq zm equal weight raise price target 375 465
2020-10-15,yesterday zoom video zm held zoomtopia event announced slate new feature zoom room zoom phone rosenblatt neutral raise zoom price target 350 450 citing
2020-10-14,bloomberg zoom video communication inc chief executive officer eric yuan said company better job integrating office chatroom product slack technology inc microsoft corp betting cooperation better competition software maker growth chat important functionality overall usage yuan said wednesday online meeting analyst core priority improve integration chat video voice customer satisfied zoom current chat sidebar videoconferences company interested chasing slack microsoft team delving market added really integrate well slack team yuan said give customer flexibility picking open minded approach saying want build chat compete others think need video voice focus slack share lifted session high 33 dollar 27 cent 51 new york news zoom pose competitive threat closing 32 dollar 73 cent zoom stock jumped sevenfold year declined percent 509 dollar 25 cent earlier zoom unveiled raft new product initiative zoomtopia user conference bid maintain explosive revenue growth past six month coronavirus pandemic company pitched integral platform digital economy center corporate workflow hub user like throw free paid charity event people socially distance zoom also updated investor revised financial goal saying targeting long term adjusted operating margin 25 percent revenue gross margin 80 percent revenue framework company would spend 10 percent 12 percent revenue research development 30 percent 35 percent sale marketing company specify time frame goal zoom meteoric rise put better competitive standing microsoft many cloud based application peer yuan said hope partner future world largest software maker even though microsoft rival videoconferencing service called team yuan said wake thinking microsoft top competitor instead see company good partner software giant since microsoft messaging file sharing tool example work well zoom meeting phone webinar service article like please visit u bloomberg comsubscribe stay ahead trusted business news source 2020 bloomberg
2020-10-14,new pool roughly double 765 million secured arbor investment fourth fund 2016 also significantly arbor billion target latest fund
2020-10-14,zoom video kicked zoomtopia two day event wednesday announcement several new feature massively growing platform
2020-10-14,slide presentation today zoomtopia event zoom video zm percent update long term target non gaap percentage revenue gross margin expected 80 percent
2020-10-14,zoom video communication inc said rolling promised end end encryption feature secure user meeting announced raft new product seeking put safety concern behind maintain company lofty growth
2020-10-14,today zoomtopia event zoom video zm unveiled new development communication platform phone product including onzoom way small business zoom content partner host
2020-10-14,zoom video unveils several new feature including new platform event
2020-10-14,ww international inc nasdaq ww global wellness company powered world leading commercial weight management program announced today expanded relationship zoom video communication inc
2020-10-14,surveymonkey svmk percent team zoom video communication zm percent expand integration help organization improve virtual employee feedback experience important step
2020-10-14,surveymonkey nasdaq svmk leader agile software solution customer experience market research survey feedback today announced team zoom video communication inc industry leading
2020-10-14,mural leading digital workspace visual collaboration enterprise added zoom video communication inc nasdaq zm growing network collaboration platform partner integrating directly zoom zoom meeting facilitator use mural able seamlessly bring visual collaboration capability directly zoom session zoom participant able collaborate facilitator mural even mural customer
2020-10-14,company also announced push turn zoom powerful software platform zapps third party application use running zoom
2020-10-14,current market session zoom video communication inc nasdaq zm trading 505 dollar 60 cent 54 percent drop however past month stock spiked 23 87 percent past year 654 29 percent shareholder might interested knowing whether stock overvalued even company performing par current session assuming factor held constant could present opportunity shareholder trying capitalize higher share price stock currently 52 week high 56 percent ratio measure current share price company earnings per share used long term investor analyze company current performance past earnings historical data aggregate market data industry index 500 higher indicates investor expect company perform better future stock probably overvalued necessarily also show investor willing pay higher share price currently expect company perform better upcoming quarter lead investor also remain optimistic rising dividend future view earnings zmdepending particular phase business cycle industry perform better others zoom video communication inc better ratio 656 aggregate ratio 121 15 software industry ideally one might believe zoom video communication inc might perform better future industry group probable stock overvalued many limitation ratio sometimes difficult determine nature earnings makeup company shareholder might get looking trailing earnings see benzinga option trade crazy market get benzinga option follow high conviction trade idea benzinga top upgrade downgrade october 2020 stock hit 52 week high wednesday 2020 benzinga com benzinga provide investment advice right reserved
2020-10-14,egain egan saw big move last session share jumped nearly percent day amid huge volume
2020-10-14,shelter place stock particularly taking advantage situation people staying indoors becoming technology dependent pandemic
2020-10-13,zoom video zm kick virtual zoomtopia customer event tomorrow credit suisse analyst brad zelnick expects company focus sustainability future growth emphasis
2020-10-13,oakmark long term investor attempt identify growing business managed benefit shareholder purchase stock business priced substantially estimate intrinsic value purchase patiently wait gap stock price intrinsic value close oakmark fund buy large business view le risky small business rather defining large based market capitalization define business fundamental sale net income shareholder equity book value large cap universe refers 250 stock highest market capitalization getting smaller 40 newcomer large cap universe past year much smaller business exited
2020-10-12,monday afternoon kevin leary explained increased equity stake zoom video communication inc nasdaq zm leary belief zoom main source virtual work class meeting
2020-10-12,reader branded crazy labeled peloton future dividend aristocrat article still take long view company though quite long peloton end dividend aristocrat might alive see 45 year young however good reason buy stock particularly crash likely come alongside eventual resolution pandemic
2020-10-12,peloton instructor leanne hainsby image via peloton
2020-10-10,big bank lead q3 earnings season next week investor likely see surprise normal due uncertainty forecasting number amid pandemic note 12 largest bank forecast report profit overall q3 profit 500 company forecast 21 percent improve 31 percent drop recorded q2 event calendar apple aapl iphone reveal zoom video zm two day zoomtopia stand economic highlight week ahead include consumer price report latest philadelphia fed index reading
2020-10-09,zoom video communication single vivid example business blossomed covid 19 pandemic
2020-10-09,zoom video higher analyst mizuho initiated coverage buy rating 550 price target
2020-10-09,expecting pandemic driven work home trend evolve work anywhere new normal mizuho initiate zoom video zm buy 550 price target 15 percent upside analyst siti
2020-10-08,snowflake decoupled architecture allows compute storage scale separately storage provided cloud provider customer chooses company delivered 173 percent growth fiscal year ending jan 31 growing 96 dollar 70 cent million 264 dollar 70 cent million gross profit margin 56 percent net retention rate snowflake record 158 percent highest company going public article originally published 11 2020 updated seeking alpha
2020-10-08,may transitioning toward boom unified communication cloud productivity tool bandwidth network provider google microsoft enterprise apps skype also zoom company delivers sip enables voice internet protocol voip defining message sent endpoint managing actual element call article originally published 13 2020 updated seeking alpha
2020-10-08,every week benzinga conduct sentiment survey understand trader excited interested thinking manage build personal portfolio
2020-10-08,audiocodes excellent q2 fueled part work home movement excellent free cash flow generation q2 combined stock offering june leaf company estimated share cash little debt q2 concall ceo effectively raised eps guidance dollar cent share audc seems found niche market least short term benefiting success microsoft team
2020-10-08,bt expands multinational customer choice cloud based audio video collaboration managed service addition zoom meeting zm percent portfolio agreement also enables bt
2020-10-07,zacks analyst blog highlight zoom video salesforce thermo fisher fedex square
2020-10-07,new report ubs pwc say billionaire fortune polarizing disruptors innovator seeing wealth grow faster pace
2020-10-07,zm outperforming computer technology stock year
2020-10-06,bloomberg softbank group corp changing lineup annual corporate conference year adding top executive company like microsoft corp curtailing number leader portfolio company softbank world usually take place july pushed back
2020-10-06,stigma online dating eroding prior coronavirus pandemic covid 19 shattered called dating convention social distancing normalized jumping facetime first date according founder ceo dating app hinge mtch justin mcleod
2020-10-06,virtual meeting provider exploded higher ground september blowout second quarter report
2020-10-06,facebook fb percent enhancing portal device adding netflix nflx zoom zm well expanding story time library adding augmented reality feature netflix becomes
2020-10-06,part two podcast two atlassian alum get fast moving highly competitive software service sector guest bring perspective scaling product enterprise level share stand snowflake zoom microsoft company strategy big takeaway even company may lock certain software cloud stack important investor keep updating understanding sector
2020-10-06,bloomberg alphabet inc google renaming bundle productivity tool adding feature another effort recruit corporate customer company cloud business package service include google email document video chat called google workspace
2020-10-06,t11 capital management california based money manager firm offer separately managed account high net worth individual institution month september t11 tab recorded 90 percent gross return net return 17 percent versus 500 declined 92 percent month september tab traded total 14 security profiting 50 percent trade initiated profit loss ratio month
2020-10-05,warren buffett suggests economic moat durable competitive advantage network effect arguably powerful kind economic moat occur product becomes valuable user join world shift digital identifying company right kind network effect become relevant ever age software market share growth compound right type dynamic play business model let review five type network effect example company could easily justify spot portfolio
2020-10-03,following excerpted article originally appeared capitalwatch
2020-10-02,following excerpt recent client letter year ago called stock market mood partying like 1999 year last year missing necessary euphoric speculation ironically arrived middle pandemic engulfed world history
2020-10-02,q3 ended 500 percent period information technology stock line percent information technology surged ahead gain 11 percent nvidia nvda led 500
2020-10-01,zacks analyst blog highlight uniti group zoom video moderna tesla apple
2020-09-30,quarter saw u covid death rise summer taper market seemed see past pandemic bid sector stock could
2020-09-30,zoom video zm reported earnings 30 day ago 39 next stock take look earnings estimate clue
2020-09-30,zoom video zm announces partnership lumen enhanced delivery customer success managed service company using zoom
2020-09-29,small set previous recent direct listing reference price proved especially helpful projecting first trade
2020-09-29,unesco global monitoring school closure caused covid 19 pandemic reveals 850 000 000 learner 48 percent total enrolled learner globally facing intermittent total school closure september 2020
2020-09-29,pundit beginning make erroneous parallel black death covid 19 reality pandemic economic effect different covid 19 limited impact labor cost kicking effort technologize market overdrive understanding market impacted quick comparison fourteenth century england lead u surprising conclusion buy tech stock
2020-09-29,speak couple atlassian alum emerging atlassian mafia new search focused product running commerce boom share challenge search elastic approach thing second derivative covid 19 also talk value shared experience building new team
2020-09-29,lumen technology lumn former centurylink zoom video communication zm partnering include zoom lumen unified communication collaboration suite mean enhanced quality
2020-09-29,zoom video communication inc nasdaq zm lumen technology inc nyse lumn announced today company partner allowing lumen offer zoom part unified communication collaboration
2020-09-29,zacks analyst blog highlight zoom video jd com shopify etsy dropbox
2020-09-29,support rapid growth digital selling marketing customer service oracle orcl zoom zm introducing series integration zoom communication platform oracle cloud
2020-09-29,redwood shore calif sept 29 2020 prnewswire oracle today announced new integration oracle fusion cloud customer experience cx zoom help sale marketing customer service
2020-09-28,17 year old data analytics firm expected open trading tuesday via direct listing new york stock exchange
2020-09-28,world business constantly evolving especially macroeconomic factor unexpected event take place 2020 provided giving company chance pivot innovate adapt continue thriving
2020-09-28,time different said many case turned false valuation came back earth pocket market look quite overvalued today although everything expensive
2020-09-28,insider buying increased last week notable insider buy broadcom inc travelcenters america inc kingsway financial service inc davita inc cb financial service inc notable insider sell elastic zoom video communication inc beyond meat inc 89bio inc guardant health inc
2020-09-28,accretive purchase uk based sahara presentation system quadruple sale provides boxlight strong entry europe acquisition term appear fair expect substantial improvement profitability cash flow covid 19 likely going negative short term impact ongoing change working learning environment could provide increased demand relevant solution like zoom room bundle execution risk mitigated sahara management staying place key employee awarded substantial equity incentive speculative investor consider buying boxlight current level another momentum stampede heel added zoom product offering could easily lift share level time
2020-09-27,like tech focused fund vanguard etf heck year 23 percent counting dividend new investor investor may preparing add tech share market pullback vgt compare comparable option article compare holding performance vgt versus two well know etf triple igv given still widespread economic impact covid 19 may early rotate fast growing high tech sector
2020-09-26,hard look past september tech carnage understandably gargantuan market cap tech giant tumbled amounted hundred billion lost value
2020-09-26,former editor chief time inc explains stock market continues thrive spite apocalyptic event unfolding hourly basis
2020-09-26,geoffrey smith peter nurse
2020-09-25,may zoom world facebook appears consumer device turn tv videoconferencing wonder
2020-09-25,former facebook pinterest executive tim kendall sound alarm reducing screen time new netflix documentary quot social dilemma quot
2020-09-23,zacks analyst blog highlight zm penn tpr zg
2020-09-23,surface would seem similarity today late 1990s digging deeper find similarity dissimilarity serve warning sign
2020-09-23,pick four stock trade nasdaq positioned grow solid prospect
2020-09-22,hubspot unveiled several new product upgrade existing product annual inbound conference tuesday
2020-09-22,zoominfo offer cloud based go market intelligence platform help business enhance function sale marketing account management recruiting according internal estimate zoominfo total addressable market 24 billion post ipo reduction debt strengthened balance sheet subsequent decline interest expense boost bottom line going forward thus rate zoominfo hold 32 note written share price high 30 found company frothy long term however certainly bullish zoominfo would actually okay starter position 30 intention dollar cost average
2020-09-22,investor owned stock 2010s generally experienced big gain fact spdr 500 nyse spy total return decade 250 percent question big name stock much better others along way
2020-09-21,cisco stuck ground hog day time move tomorrow let compare cisco stock zoom stock let also compare zoom webex would benefit spinoff
2020-09-21,let face today retail investor bombarded information parsing useful challenging avoiding noise executing pressure critical investing success managing custom built equity portfolio since 2012 hope engage seeking alpha interested long term investment success look tool developed manage portfolio
2020-09-21,weekend coronavirus case eu hit record high second wave pandemic struck bad news public health dow giving
2020-09-21,pick five stock outperformed faangs well poised grow driven solid fundamental gradual economic recovery
2020-09-21,zoom video zm seeing positive earnings estimate revision suggesting could solid choice investor
2020-09-19,bloomberg oracle corp said plan take 12 percent stake tiktok global become cloud computing provider newly formed company culminating week negotiation popular video sharing app became focus china tension oracle walmart inc together could end
2020-09-18,zacks analyst blog highlight novartis zoom video caterpillar microsoft cisco clorox lhc group
2020-09-17,biggest silver lining period economic turmoil right despite stock market may tell often lead significant innovation
2020-09-17,current market session zoom video communication inc nasdaq zm trading 392 dollar 39 cent 87 percent drop however past month stock increased 34 99 percent past year 374 88 percent shareholder might interested knowing whether stock overvalued even
2020-09-17,rousing debut snowflake encore
2020-09-17,facebook inc nasdaq fb entered multiyear collaboration essilorluxottica develop smart glass
2020-09-17,bloomberg happiest mind technology ltd doubled first day trading technology company last week closed one india successful initial share sale decade demand exceeded share offer 151 time retail investor piled company get
2020-09-16,microsoft traded level would worth 17 trillion
2020-09-15,zoom video communication nasdaq zm seen huge growth 2020 one company 39 reaping benefit work home shift happened report information say zoom hired quot significant number engineer quot provide upgrade current messaging
2020-09-15,zoom video communication inc asked federal judge dismiss consolidated class action alleging popular videoconferencing platform violated user privacy right sharing data third party misrepresenting security protocol
2020-09-14,oracle zoom video lennar adobe fedex part zacks earnings preview
2020-09-12,andrew bary avi salzman retail investor fueling nasdaq wild ride point heavy buying call option stock like apple inc nasdaq aa
2020-09-12,dark garden saw glimmer former vibrant self labor day weekend thanks citywide initiative help revive small business pandemic program seek create safer space walking dining shopping san francisco
2020-09-10,zacks analyst blog highlight zm dbx mxim logi crm
2020-09-10,top ranked momentum stock buy september 10th
2020-09-09,slack stock got shellacked tuesday evening weaker expected earnings report incredibly slack stock trading back march slack one directly relevant company whole work home theme dump slack freefall trader may start reconsider sky high valuation pandemic driven software name
2020-09-09,today stock idea peloton pton company report q4 result market close thursday stock rallied 11 percent far week starboard value acquisition svacu
2020-09-09,listen go daily podcast wall street breakfast available 00 seeking alpha itunes stitcher spotify correcting correction rough last day nasdaq touched correction territory course three session six biggest tech stock lost 1t market value fastest 10 percent plunge history previous record pace six session notched back march 2020 year record book wall street appears regaining footing nasdaq
2020-09-08,workplace collaboration app slack posted fiscal second quarter earnings bell today company seen winner coronavirus pandemic entire workforce mobilize online
2020-09-08,zoom video car tgt yeti wsm zacks bull bear day
2020-09-08,last week dow jones industrial index 500 shed percent moreover dow pushed back negative territory still percent 2020 big tech thank big company whose result market eagerly waiting
2020-09-08,cisco steadily transforming subscription business security service offered via cloud essential every business stickiness cloud subscription business stabilize cash flow
2020-09-08,covid 19 success story keep right rolling along wall street ratcheting expectation stock mostly rallying quarterly earnings
2020-09-07,weekend barron cover story offer playbook shoring retirement pandemic era featured article focus warren buffett investment japan stock benefiting covid 19 trend
2020-09-07,shelter place stock rallying since coronavirus outbreak majority outperforming broader market
2020-09-07,stephen mandel 13f portfolio value increased 18 percent 16 dollar 85 centsb 19 dollar 79 centsb number position decreased 38 29 lone pine capital added booking holding increased paypal facebook dropping alibaba group holding top three position shopify paypal microsoft add 21 percent portfolio
2020-09-07,ishares expanded tech software sector etf diversified pure play investment software technology investor know software typically generates significantly higher margin compared hardware software essential conducting business post covid era current sell etf likely good entry point missed big rally tech want scale igv considered long term buy hold position investor wanting ride software technology bullish tailwind 21st century
2020-09-05,study talk market many way remains mystery
2020-09-04,lack meaningful guidance make valuing share difficult
2020-09-04,student armed mask hand sanitizer started pouring onto college campus happens college close physical campus year
2020-09-04,docusign part second quarter capture heart investor stock market part
2020-09-04,according mckinsey consulting beauty industry saw sale halve year year basis mckinsey predicts global revenue fall 30 percent 2020 consumer still buying beauty product industry adapting covid 19 era ironically industry like cockroach always figure survive
2020-09-04,docusign surged earlier week new high unwinding earnings let look chart dip
2020-09-04,microsoft corporation nasdaq msft exceeded wall street expectation despite showing slowdown azure revenue story microsoft growth past several year made intelligent cloud business
2020-09-04,ipo market hot lately compelling deal still come renaissance capital chairman kathleen smith said
2020-09-04,stock rose friday recovering loss selloff day earlier led 500 worst single session drop nearly three month early friday morning labor department august job report showed payroll gain expected last month unemployment rate improved
2020-09-04,market powered forward record august set new record consistently euphoria starting rise back high last seen dot com bubble tech stock subsectors carried momentum zoom earnings punished result crowd psychology could large factor behind euphoria creation possible bubble
2020-09-03,zoom posted one impressive quarter ever observed company continues see widespread adoption continue operation covid 19 believe trend decentralized workforce pull forward rather temporary solution zoom give employer opportunity significantly reduce overhead per caput expense outsource talent unprecedented scale potential company change business forever easily scale existing relationship especially small business segment make prospect stock positive despite recent rally staggering valuation
2020-09-03,bloomberg whatever else signifies may much considering happened last time stock thursday plunge equity vindication bearish strategist whose voice getting louder skepticism looked smart big technology company posting biggest
2020-09-03,covid 19 pandemic stretching educator limit forcing use money pen marker mask hand sanitizers wipe supply need keep student safe
2020-09-03,new survey say return office
2020-09-03,16 year old student arrested thursday allegedly bringing miami dade county public school dcps virtual learning platform several day according dcps district detective traced ip address responsible attack student junior
2020-09-03,think investor would stop warning stock market crash think investor would stop talking valuation course point market going go maybe lot possibly prolonged period time valuation 1999 2000 properly prepared stock market crash nothing good portfolio
2020-09-03,high ratio glamour stock new normal today market boom echo nifty fifty phase early 1970s nifty fifty company survived showed positive return le broad based key lesson include correlation lower ratio long term return stock
2020-09-03,zoom video communication nasdaq zm share trading lower thursday stock continues see profit taking gaining 40 percent following company earnings repo
2020-09-03,almost eight month french luxury good giant lvmh moet hennessy louis vuitton sa otc lvmh
2020-09-03,annoying voice back head fun loving technology samaritan help override bubble sheepishly ask patiently listen tomorrow may party long live tech stock party
2020-09-03,zoom video surged 41 percent following strong fq2 beat video conferencing company already seen peak new customer addition stock trade 2000 internet bubble valuation multiple company guidance percent sequential revenue growth match stock trading nearly 60x dollar 38 cent billion revenue target
2020-09-02,pandemic caused massive rally among anti office stock office reit severely punished without doubt covid 19 accelerator work home trend however exterminator traditional office zm share price reflects maximum optimism bxp share price reflects maximum pessimism
2020-09-02,handful tech megacaps symbol market rally march low amazon facebook sport valuation close 1t
2020-09-02,cnbc fast money halftime report joe terranova said lululemon athletica inc nasdaq lulu plenty room upside owns stock staying
2020-09-02,zm soared 35 percent following release undeniably strong earnings underlying valuation look unsustainable revenue 2h expected marginally better q2 zm facing decelerating revenue qoq basis customer mix shifted favor small customer billing monthly instead annually likely contribute higher churn rate net margin forecast 31 percent fy21 likely unsustainable zm scale cost operation meet demand even net margin 31 percent share still trading high forward premium reasonable 26 percent 17 percent net margin dire outlook
2020-09-02,bloomberg best route success simple stock late analyst raise price target buy 17 called equity factor trait quality stock categorized investment purpose one group company according biggest analyst
2020-09-02,monday tuesday zoom video communication nasdaq zm went breaking 300 closing record ending 400 happened company significantly raised fiscal year guidance far exceeded analyst estimate latest quarterly earnings report
2020-09-02,earnings expectation big docusign inc nasdaq docu crowdstrike holding inc nasdaq crwd zoom video communication nasdaq
2020-09-02,investor try sustain momentum august first trading day september
2020-09-02,add direxion work home etf nyse wfh list rookie thematic exchange traded fund excelling right gate
2020-09-02,tesla look crazy overvalued judging one new metric
2020-09-02,zoom reported blown result second quarter almost redefining term blow operating momentum surprised management simply strong top bottom line great result note sale come roughly time original revenue forecast gone hand hand increased sale multiple shorting dangerous market especially unlimited downside yet risky proposition
2020-09-02,major market index keep going notion stock market might frothy good continues downplayed
2020-09-02,bloomberg opinion early day 2009 following great financial crisis received extremely silly email booker television program asked single letter would use predict recovery response noted 26 letter human could use form
2020-09-02,zoom video communication inc nasdaq zm ceo eric yuan added dollar 60 cent billion net worth tuesday according bloomberg billionaire index
2020-09-01,australia first recession since 1991 plasma doubt virus update
2020-09-01,one third li ka shing wealth 11 billion zoom stake
2020-09-01,zoom number seen public company think still big upside many say expensive depends earnings number walk probably expensive many people doubted big tesla price target last couple year based earnings target price target came fruition zoom ability
2020-09-01,faangs make difficult eat balanced diet
2020-09-01,docusign inc nasdaq docu share trading higher tuesday sympathy zoom video communication nasdaq zm reported strong quarterly result docusign set report earnings thursday
2020-09-01,zoom video communication inc company whose online meeting service become regular part life united state coronavirus pandemic hired longtime silicon valley lawyer jeff true general counsel
2020-09-01,toward end trading tuesday dow traded 37 percent 28534 69 nasdaq rose 13 percent 11908 25 amp also rose gaining 43 percent 3515 27
2020-09-01,wall street climbed tuesday gain apple zoom video share propelled tech heavy nasdaq record high better expected manufacturing sector data fueled optimism around post pandemic economic recovery
2020-09-01,gainer zoom video communication zm 38 percent gogo gogo 26 percent home group home 19 percent kaleyra klr 16 percent build bear workshop bbw 16 percent loser xpresspa group xspa 14 percent carparts com prts 11 percent allied esports entertainment aese percent willi food international wilc percent autoweb
2020-09-01,midway trading tuesday dow traded 25 percent 28500 89 nasdaq rose 92 percent 11883 39 amp also rose gaining 30 percent 3510 98
2020-09-01,zoom cfo say video communication stay
2020-09-01,following market opening tuesday dow traded 07 percent 28449 38 nasdaq rose 90 percent 11881 94 amp also rose gaining 24 percent 3508 68
2020-09-01,bank america analyst nikolay beliov reiterates zoom video communication nasdaq zm buy raise price target 260 475
2020-09-01,eastman kodak kodk 44 percent shaw stake priority technology holding prth 30 percent mri software acquire rentpayment business priority technology zoom video communication zm 31 percent q2 result gogo gogo 26 percent sale commercial
2020-09-01,fear mongering article led lot investment bias affect reit sector tech killing reit balance sheet stronger may think rent collection rate near 100 percent property sector bought discounted price high quality real estate always great investment greedy others fearful
2020-09-01,morgan stanley analyst meta marshall maintains zoom video communication nasdaq zm equal weight raise price target 240 350
2020-09-01,today 39 stock idea tesla tsla tesla share closed 12 percent monday share continued another percent higher tuesday morning mid morning news billion equity distribution deal caused
2020-09-01,yesterday stellar q2 report bofa reiterates buy rating zoom video zm raise price objective 260 475 zoom share 30 percent pre market 422 dollar 50 cent
2020-09-01,listen go daily podcast wall street breakfast available 00 seeking alpha itunes stitcher spotify stock split maniashares tesla nasdaq tsla another percent 533 premarket adding 12 percent rally seen yesterday company split stock apple nasdaq aapl share meanwhile ahead percent 132 early trade following percent advance monday two stock 34 percent 81 percent respectively since announcing split month ago fact high trading volume retail bros appear
2020-09-01,zoom video communication reported q2 earnings exceeded expectation stronger expected growth firming profit company seeing impressive momentum global user adoption enterprise scale customer utilizing platform challenge company maintain growth dynamic scenario traditional meeting environment return normal next year pandemic contained recognizing positive trend company strength stock pricey valuation extreme market enthusiasm keep u sideline much near term upside likely already priced
2020-09-01,goldman sachs analyst heather bellini upgrade zoom video communication nasdaq zm sell neutral raise price target 187 402
2020-09-01,stock may grab investor focus today
2020-09-01,zoom growth boom 355 percent revenue gain second quarter
2020-08-31,following slide deck published zoom video communication inc conjunction 2021 q2 earnings call
2020-08-31,zoom video communication inc raised annual revenue forecast 30 percent comfortably beating quarterly estimate monday convert huge free user base paid subscription
2020-08-31,gainer kodk 37 percent gogo 16 percent zm 10 percent pfbi percent myok percent loser scsc 10 percent eye percent wdc percent rxt percent gnmk percent
2020-08-31,video conferencing upstart breakout moment amid covid 19 lockdown may start
2020-08-31,zoom video communication zm percent easily outpacing consensus q2 earnings ongoing pandemic driven business led revenue quadrupled prior year sharply
2020-08-31,zoom video communication inc beat second quarter revenue estimate monday benefited effort convert huge work home user base gained coronavirus crisis paying customer
2020-08-31,zoom video communication zm q2 non gaap eps dollar 92 cent beat dollar 47 cent gaap eps dollar 63 cent beat dollar 26 cent revenue 663 dollar 50 centsm 355 percent beat 163 dollar 13 centsm 988 customer contributing
2020-08-31,last week vix closed friday 22 96 slightly week still near lowest level since spring last week 39 expected move spy percent last week actual move spy percent week
2020-08-31,dow jones industrial average set trade three new component one original component taking hit wall street dow trade
2020-08-31,listen go daily podcast wall street breakfast available 00 seeking alpha itunes stitcher spotify high profile stock splitsexcitement percolating around two market favorite stock apple nasdaq aapl begin trading today 125 share following split tesla nasdaq tsla start trading 443 share split adjusted basis market cap company remain saying move make share accessible broader base investor therefore new catalyst retail bros others say
2020-08-31,stock may grab investor focus today
2020-08-30,zm seeking alpha full earnings season calendar click
2020-08-30,zoom video communication nasdaq zm scheduled announce q2 earnings result monday august 31st market close consensus eps estimate dollar 45 cent 462 percent consensus revenue estimate
2020-08-29,deep thought day big difference trying time market versus investing using fundamental analysis know people keep saying market rally thin even ben graham say sound procedure would call reducing common stock component 50 percent
2020-08-29,becoming increasingly selective head fall sector become overpriced others remain opportunistic net lease reit set richly reward investor buying many
2020-08-28,tiktok sold american company view data protection issue executive order u president handful contender interested acquisition including oracle microsoft oracle interest make sense term reward risk including financial one executive made offer 20 billion bytedance tiktok buy oracle term value bring
2020-08-27,almost every major business segment amazon benefited lockdown retail aws prime video etc extent said google global economy open search based advertising continues dominate google fly without improvement search dependent upon opening broader economy high revenue contributing category like travel particular amazon aws leader taking backend cloud google cloud opportunity take front end cloud given ubiquitous company product offering common user
2020-08-26,bloomberg wall street investor coming around idea whether pandemic fade soon stay home economy persists either way netflix inc poised gain share video streaming company surged two year wednesday helping lift invesco dynamic medium
2020-08-25,apple inc nasdaq aapl quietly working pushing virtual reality augmented space year
2020-08-25,market record despite covid crisis tech particular investor darling condition may creating sweet spot slew new
2020-08-25,zoom video communication share trading higher potentially college high school class begin united state several school opting virtual learning utilizing company platform
2020-08-24,zoom video communication inc outage monday ground work meeting online learning halt first day class many student highlighting vulnerability virtual school coronavirus pandemic
2020-08-24,video conferencing company zoom video communication inc said monday restored service user partial outage left many unable log work meeting attend school class remotely
2020-08-24,zoom video communication share trading lower outage platform slowing u coronavirus case well treatment optimism fda issued emergency use authorization convalescent plasma report trump may fast track astrazeneca vaccine note zoom beneficiary pandemic
2020-08-24,zoom video communication inc investigating report user facing issue running accessing web meeting company said monday
2020-08-24,march coronavirus hit global economy like freight train
2020-08-24,zoom share move lower hearing video conferencing platform crashing user worldwide
2020-08-21,cnbc 39 34 trading nation 34 todd gordon ascent wealth partner suggested investor consider bullish option trade zoom video communication inc nasdaq
2020-08-20,work home tech cloud computing stock rising benefiting money flowing familiar lockdown winner lack leadership sector fastly fsly 11 percent leading cloud name
2020-08-19,zoom video zm percent tout zoom home new category software experience tailored around remote work home coming amazon echo show facebook portal
2020-08-19,slack instant messaging platform baseline collaboration tool integrates deeply within employee workflow slack able stand ground despite competition microsoft team network effect integration cross organization channel driving long term moat pricing power covid 19 led surge customer growth accelerated adoption sale growth retention rate impressive trajectory investor focus market capture exercise patience fcf margin expansion slack foregoing profit heavily investing future fwd ev 16 3x significant upside potential work buy opinion
2020-08-18,zoom video communication share trading higher rbc maintained outperform rating stock raised price target 250 300 calling company work home beneficiary
2020-08-18,zm large move since discussed beginning april security issue longer headline zm may able build rocket ship trajectory shutdown period company risky given competition uncertainty stock investor think carefully stock view remains april zm opportunity participate reshaping economy society large suggests good revenue growth ahead also zm already shown many eyeball attract potential monetize gradually time may justify higher stock price
2020-08-18,rbc capital analyst alex zukin maintains zoom video communication nasdaq zm outperform raise price target 250 300
2020-08-18,ahead q2 report august 31 rbc raise zoom video zm price target 250 300 zoom share percent pre market 271 analyst alex zukin say
2020-08-18,zoom open new data center plan add job singapore
2020-08-17,zacks analyst blog highlight nvidia zoom video amazon advanced micro device intel
2020-08-17,zoom video communication share trading higher keybanc issued note saying internal data show zoom billing 32 percent f2q21 v consensus 15 percent
2020-08-17,keybanc analyst alex kurtz cite internal data show zoom video zm billing 32 percent f2q21 v consensus 15 percent kurtz say data show continuing
2020-08-17,san jose calif aug 17 2020 globe newswire zoom video communication inc nasdaq zm today announced general availability zoom phone cloud phone service 25 additional country
2020-08-16,august 14th institutional investment manager 100 million aum disclosed position end q2 2020 several stock stand look form 13f best performing hedge fund focusing best idea reviewed stock appear top five holding best hedge fund end june several common theme appear look top portfolio manager buying second quarter year
2020-08-16,interesting portfolio change disclosed coatue management q2 qtr fund report total value 11 dollar 37 centsb notable buy includes beoing ba 75m share docudign docu dexcom dxcm inovio pharmaceutical ino huge position built includes
2020-08-14,brazilian u investment fund 3g capital portfolio value stand 47m 30th june filing show notable new position fastly fsly pinduoduo pdd square sq zoom zm fund
