Date,sentiment_score
2021-03-15,0.17642
2021-03-16,-0.235525
2021-03-17,-0.13286
2021-03-18,0.111545
2021-03-19,0.194775
2021-03-20,0.30685
2021-03-21,0.26343333333333335
2021-03-22,0.39444750000000006
2021-03-23,0.004899999999999946
2021-03-24,0.0703
2021-03-25,0.1002020833333334
2021-03-26,0.22340952380952375
2021-03-27,-0.02416666666666667
2021-03-28,0.01535
2021-03-29,0.3328900000000001
2021-03-30,0.46525
2021-03-31,0.105075
2021-04-01,0.6607000000000001
2021-04-02,0.490675
2021-04-03,0.31194
2021-04-04,0.17352499999999998
2021-04-05,0.3062
2021-04-06,0.17089999999999994
2021-04-07,0.07015535714285716
2021-04-08,-0.061674999999999994
2021-04-09,0.08107999999999994
2021-04-10,0.31845
2021-04-11,0.37534
2021-04-12,0.0
2021-04-13,0.33575
2021-04-14,0.5012
2021-04-15,0.0
2021-04-16,0.0821333333333333
2021-04-17,0.0
2021-04-18,0.182525
2021-04-19,0.00427999999999995
2021-04-20,0.08811666666666669
2021-04-21,-0.13447333333333328
2021-04-22,0.39968
2021-04-23,-0.020933333333333304
2021-04-24,0.24688
2021-04-25,0.50232
2021-04-26,0.01772499999999995
2021-04-27,0.16201666666666664
2021-04-28,0.1867241379310344
2021-04-29,0.14904166666666666
2021-04-30,0.10995999999999995
2021-05-01,0.3627
2021-05-02,0.0380374999999999
2021-05-03,0.16028000000000006
2021-05-04,0.03635
2021-05-05,-0.03097083333333331
2021-05-06,0.0787147058823529
2021-05-07,0.22394166666666665
2021-05-08,0.0839095238095238
2021-05-09,0.5959333333333333
2021-05-11,0.04814999999999994
2021-05-12,0.171475
2021-05-13,0.0933642857142857
2021-05-14,0.1351599999999999
2021-05-15,0.10091041666666666
2021-05-16,0.1999233333333333
2021-05-17,0.12579427860696515
2021-05-18,-0.18430333333333326
2021-05-19,0.248075
2021-05-20,0.1894093073593073
2021-05-21,0.2390319607843137
2021-05-22,-0.015810000000000005
2021-05-23,0.3499
2021-05-24,-0.0716875
2021-05-25,0.039775
2021-05-26,0.12773333333333334
2021-05-27,0.16192499999999999
2021-05-28,0.19366904761904763
2021-05-29,0.2203
2021-05-30,0.0
2021-05-31,0.14258999999999994
2021-06-01,0.1848003124999999
2021-06-02,0.3212486111111111
2021-06-03,0.3443875
2021-06-04,-0.0026958333333333
2021-06-05,0.0428999999999999
2021-06-06,0.192125
2021-06-07,0.16702499999999995
2021-06-08,0.39475
2021-06-09,-0.07477291666666665
2021-06-10,0.1739875
2021-06-11,0.16512083333333333
2021-06-12,0.1485333333333333
2021-06-13,0.3277875
2021-06-14,0.09215000000000005
2021-06-15,0.5497200000000001
2021-06-16,0.13979999999999995
2021-06-17,0.06973333333333324
2021-06-18,0.8223499999999999
2021-06-19,0.49331250000000004
2021-06-20,0.0452499999999999
2021-06-21,0.28558
2021-06-22,0.0719528571428571
2021-06-23,0.3000416666666666
2021-06-24,0.0921041666666667
2021-06-25,0.3813333333333333
2021-06-26,0.34965
2021-06-27,0.673725
2021-06-28,0.1382430555555555
2021-06-29,0.02968749999999995
2021-06-30,0.12419666666666673
2021-07-01,0.16824999999999996
2021-07-02,0.18691249999999998
2021-07-03,0.2649333333333333
2021-07-04,0.4971
2021-07-05,0.20956999999999995
2021-07-06,0.26398749999999993
2021-07-07,0.2626966666666667
2021-07-08,0.294755
2021-07-09,0.1473833333333333
2021-07-10,0.37859999999999994
2021-07-11,0.34841
2021-07-12,0.2335175
2021-07-13,0.23905555555555555
2021-07-14,0.1492333333333333
2021-07-15,0.1886374999999999
2021-07-16,0.298975
2021-07-17,0.1071125
2021-07-18,0.3438875
2021-07-19,0.20147154471544715
2021-07-20,0.20839999999999997
2021-07-21,0.3211875
2021-07-22,0.130355
2021-07-23,0.09884444444444435
2021-07-24,-0.038375
2021-07-25,0.43715
2021-07-26,0.35901428571428573
2021-07-27,0.3491099999999999
2021-07-28,0.236215
2021-07-29,0.2251333333333333
2021-07-30,0.13026142857142856
2021-07-31,0.2014
2021-08-01,0.065975
2021-08-02,0.24374999999999997
2021-08-03,0.14765999999999996
2021-08-04,0.268825
2021-08-05,0.1547666666666666
2021-08-06,0.17988749999999995
2021-08-07,0.270975
2021-08-08,0.32086
2021-08-09,0.0877833333333333
2021-08-10,0.0512166666666667
2021-08-11,0.44173749999999995
2021-08-12,0.2016666666666666
2021-08-13,0.5992875
2021-08-14,0.0674333333333333
2021-08-15,0.14845
2021-08-16,0.18357
2021-08-17,0.22883392857142854
2021-08-18,0.6963
2021-08-19,0.29013500000000003
2021-08-20,0.0734
2021-08-21,0.3816
2021-08-22,0.215615
2021-08-23,0.05680625
2021-08-24,-0.074
2021-08-25,-0.05483749999999995
2021-08-26,0.1031633333333333
2021-08-27,0.16167499999999996
2021-08-28,-0.2098
2021-08-29,0.11642083333333336
2021-08-30,0.23349561403508765
2021-08-31,0.40479589552238804
2021-09-01,-0.0361916666666666
2021-09-02,0.17965461956521733
2021-09-03,0.10664999999999991
2021-09-04,0.2189923076923077
2021-09-05,0.4104965517241379
2021-09-06,0.2225
2021-09-07,0.08270499999999995
2021-09-08,0.2286611111111111
2021-09-09,0.07779166666666666
2021-09-10,-0.02451875000000004
2021-09-11,0.1089875
2021-09-12,0.083475
2021-09-13,0.1435097916666666
2021-09-14,-0.126525
2021-09-15,0.15226499999999998
2021-09-16,0.1653371428571428
2021-09-17,0.22249999999999998
2021-09-18,0.19104230769230765
2021-09-19,0.1434546875
2021-09-20,0.2827
2021-09-21,0.029958653846153847
2021-09-22,-0.013220000000000051
2021-09-23,-0.107215
2021-09-24,0.04841666666666665
2021-09-25,0.5569666666666666
2021-09-26,0.2941749999999999
2021-09-27,-0.09998749999999995
2021-09-28,0.1391933333333333
2021-09-29,-0.05025
2021-09-30,0.0378613636363636
2021-10-01,0.22573888888888885
2021-10-02,0.2163533333333333
2021-10-03,0.46362499999999995
2021-10-04,0.13290238095238088
2021-10-05,0.08363000000000001
2021-10-06,0.25209999999999994
2021-10-07,0.3047916666666666
2021-10-08,0.08644375
2021-10-09,0.2648999999999999
2021-10-10,0.17813
2021-10-11,0.14182619047619044
2021-10-12,0.4014999999999999
2021-10-13,0.21510333333333326
2021-10-14,0.13684999999999997
2021-10-15,0.0564375
2021-10-16,0.1468
